image_name,iphone_probability
Aphones (27200).jpg,0.00047089331201277673
Aphones (27217).jpg,0.06822472810745239
Aphones (2723).jpg,0.0065441676415503025
Aphones (27234).jpg,0.032904550433158875
Aphones (27236).jpg,0.0005407296121120453
Aphones (27262).jpg,2.5513747914374107e-06
Aphones (27264).jpg,1.164239051831828e-06
Aphones (27276).jpg,0.002417492214590311
Aphones (27310).jpg,0.13721002638339996
Aphones (27335).jpg,0.04666111245751381
Aphones (2734).jpg,0.9485097527503967
Aphones (27345).jpg,5.215126657276414e-05
Aphones (27371).jpg,0.35154443979263306
Aphones (27385).jpg,0.229771688580513
Aphones (27392).jpg,6.091190130064206e-07
Aphones (2741).jpg,5.604449688689783e-05
Aphones (2744).jpg,0.7357718348503113
Aphones (27446).jpg,0.02563328482210636
Aphones (27475).jpg,0.0005384224350564182
Aphones (27581).jpg,0.0009829617338255048
Aphones (276).jpg,0.0001856348681030795
Aphones (27666).jpg,0.01594812422990799
Aphones (27691).jpg,1.8261833645283332e-07
Aphones (27739).jpg,0.08699125051498413
Aphones (27745).jpg,0.0015039092395454645
Aphones (27752).jpg,0.000112137284304481
Aphones (27767).jpg,0.023558104410767555
Aphones (2777).jpg,0.44764992594718933
Aphones (27774).jpg,0.0005203999462537467
Aphones (27817).jpg,0.00016063095245044678
Aphones (27827).jpg,0.00023496057838201523
Aphones (27896).jpg,9.176722232950851e-05
Aphones (27912).jpg,4.759324656333774e-05
Aphones (27939).jpg,0.0045840139500796795
Aphones (27964).jpg,0.0435514822602272
Aphones (28010).jpg,0.00017606510664336383
Aphones (28040).jpg,0.1530408412218094
Aphones (28132).jpg,0.000622312945779413
Aphones (2852).jpg,0.21223761141300201
Aphones (2868).jpg,1.6223340537635522e-07
Aphones (2932).jpg,0.000266103888861835
Aphones (2955).jpg,0.002480074530467391
Aphones (299).jpg,9.899156430037692e-05
Aphones (2998).jpg,5.25221366842743e-05
Aphones (3053).jpg,0.02296430431306362
Aphones (310).jpg,0.002341692568734288
Aphones (3103).jpg,1.1763967222577776e-06
Aphones (3105).jpg,0.00010719009878812358
Aphones (3156).jpg,1.301544216403272e-05
Aphones (3159).jpg,9.191631420435442e-07
Aphones (3171).jpg,0.21938514709472656
Aphones (3214).jpg,0.0036179963499307632
Aphones (3217).jpg,0.07720322161912918
Aphones (3265).jpg,0.31555691361427307
Aphones (3286).jpg,0.007841311395168304
Aphones (333).jpg,0.2167099267244339
Aphones (3345).jpg,0.0005630913656204939
Aphones (336).jpg,0.030194709077477455
Aphones (3418).jpg,0.18012700974941254
Aphones (3428).jpg,0.10648049414157867
Aphones (3496).jpg,0.0008707373635843396
Aphones (350).jpg,0.44422340393066406
Aphones (3504).jpg,0.49786102771759033
Aphones (3594).jpg,0.04323159158229828
Aphones (3619).jpg,3.022575401701033e-05
Aphones (3625).jpg,0.25817036628723145
Aphones (3630).jpg,0.6655808091163635
Aphones (3633).jpg,0.9130034446716309
Aphones (3634).jpg,0.9647727012634277
Aphones (3664).jpg,3.3031784596460056e-07
Aphones (370).jpg,0.006979003082960844
Aphones (3754).jpg,0.2863384783267975
Aphones (3761).jpg,0.00014278432354331017
Aphones (3769).jpg,2.751793090283172e-06
Aphones (3786).jpg,5.187666261008417e-07
Aphones (3796).jpg,0.9717088341712952
Aphones (38).jpg,0.00043797935359179974
Aphones (3837).jpg,0.021168986335396767
Aphones (3891).jpg,0.052118293941020966
Aphones (3960).jpg,5.670676728186663e-06
Aphones (4000).jpg,0.0033277026377618313
Aphones (4016).jpg,1.2959137166035362e-05
Aphones (405).jpg,8.040061402425636e-06
Aphones (4066).jpg,0.13522134721279144
Aphones (4071).jpg,0.031985603272914886
Aphones (4103).jpg,8.84185210452415e-05
Aphones (4143).jpg,0.16145683825016022
Aphones (4234).jpg,0.08499489724636078
Aphones (4251).jpg,6.828126064561957e-09
Aphones (4252).jpg,0.00020946965378243476
Aphones (4288).jpg,3.8460100881820836e-07
Aphones (4305).jpg,7.01438602845883e-06
Aphones (4331).jpg,0.001927187549881637
Aphones (4336).jpg,0.7500447630882263
Aphones (4343).jpg,0.684195876121521
Aphones (4392).jpg,4.0620438994665165e-06
Aphones (4430).jpg,0.0975116491317749
Aphones (4480).jpg,0.0009470878867432475
Aphones (4496).jpg,0.020029889419674873
Aphones (4567).jpg,0.7163007855415344
Aphones (4598).jpg,0.9987552165985107
Aphones (4615).jpg,0.0123518668115139
Aphones (4664).jpg,0.0003510521783027798
Aphones (4723).jpg,3.656438423149666e-07
Aphones (4786).jpg,0.0005515902303159237
Aphones (4850).jpg,0.000244426162680611
Aphones (4886).jpg,0.2955792546272278
Aphones (4916).jpg,0.00017101719276979566
Aphones (4939).jpg,3.027523689524969e-07
Aphones (4951).jpg,1.8549624655861408e-05
Aphones (4974).jpg,0.0066208187490701675
Aphones (4994).jpg,0.10063594579696655
Aphones (5168).jpg,0.015279493294656277
Aphones (52).jpg,0.5872612595558167
Aphones (5246).jpg,2.8498856408987194e-05
Aphones (5250).jpg,3.742191267974704e-08
Aphones (5275).jpg,0.0003535106952767819
Aphones (5309).jpg,7.476191240129992e-05
Aphones (5321).jpg,0.9998645782470703
Aphones (5414).jpg,8.173898822860792e-05
Aphones (5432).jpg,0.26594796776771545
Aphones (5470).jpg,0.31064438819885254
Aphones (5487).jpg,8.440972305834293e-05
Aphones (5502).jpg,0.010252684354782104
Aphones (551).jpg,1.3387780661844317e-08
Aphones (5519).jpg,1.5824218280613422e-05
Aphones (5526).jpg,1.459799281455787e-09
Aphones (5552).jpg,3.06714866837865e-07
Aphones (5566).jpg,0.030925199389457703
Aphones (558).jpg,0.7153576016426086
Aphones (5585).jpg,3.2182842915062793e-06
Aphones (5634).jpg,0.05236347019672394
Aphones (5676).jpg,9.495843551121652e-05
Aphones (5686).jpg,0.9628409147262573
Aphones (5695).jpg,0.09414114058017731
Aphones (5736).jpg,0.00019731780048459768
Aphones (5757).jpg,0.09622637927532196
Aphones (5802).jpg,0.06675728410482407
Aphones (5820).jpg,0.0002660559839569032
Aphones (5829).jpg,0.05965953692793846
Aphones (5863).jpg,0.18309944868087769
Aphones (5868).jpg,9.834311640588567e-05
Aphones (5873).jpg,0.0199725404381752
Aphones (5877).jpg,0.0007065492682158947
Aphones (5880).jpg,3.685699709876644e-07
Aphones (5896).jpg,0.028754502534866333
Aphones (5930).jpg,0.28610172867774963
Aphones (5935).jpg,0.37243303656578064
Aphones (5946).jpg,0.001980844885110855
Aphones (595).jpg,0.658623993396759
Aphones (5951).jpg,3.0910121040506056e-06
Aphones (5999).jpg,9.401168790645897e-05
Aphones (6033).jpg,0.0012708402937278152
Aphones (6049).jpg,0.053260114043951035
Aphones (616).jpg,0.12380263209342957
Aphones (6200).jpg,0.07003773003816605
Aphones (6201).jpg,0.007251599337905645
Aphones (6249).jpg,0.06514772772789001
Aphones (6254).jpg,0.0013391387183219194
Aphones (6263).jpg,0.8492074608802795
Aphones (6331).jpg,5.646268874670568e-08
Aphones (6337).jpg,0.1863478571176529
Aphones (6373).jpg,0.0003152051358483732
Aphones (6442).jpg,4.335854828241281e-05
Aphones (6448).jpg,0.015865547582507133
Aphones (651).jpg,0.0009926996426656842
Aphones (6510).jpg,0.005966951604932547
Aphones (6523).jpg,0.6581516861915588
Aphones (6556).jpg,0.9972477555274963
Aphones (6559).jpg,0.020974082872271538
Aphones (6613).jpg,2.0302215020251424e-08
Aphones (666).jpg,3.460444349911995e-05
Aphones (6673).jpg,0.06269840896129608
Aphones (6719).jpg,1.7491315418283193e-07
Aphones (6729).jpg,0.005551567301154137
Aphones (6775).jpg,0.05648886039853096
Aphones (6801).jpg,6.129550200739686e-08
Aphones (6819).jpg,0.3759155571460724
Aphones (6822).jpg,0.13359983265399933
Aphones (6877).jpg,0.25111860036849976
Aphones (6888).jpg,0.0027361626271158457
Aphones (6915).jpg,0.0009451290825381875
Aphones (6928).jpg,3.2088116768136388e-06
Aphones (6964).jpg,3.510808028295287e-06
Aphones (6974).jpg,4.734030056852134e-08
Aphones (70).jpg,0.20863015949726105
Aphones (7017).jpg,0.8644089102745056
Aphones (7034).jpg,0.5082098245620728
Aphones (7052).jpg,6.926546802787925e-07
Aphones (7098).jpg,0.006212254054844379
Aphones (7115).jpg,0.9718487858772278
Aphones (715).jpg,0.0003412286750972271
Aphones (7167).jpg,0.0005758461775258183
Aphones (7191).jpg,0.0008255288121290505
Aphones (7220).jpg,0.0001856147137004882
Aphones (7229).jpg,0.01122036948800087
Aphones (7326).jpg,8.496453460793418e-07
Aphones (7337).jpg,0.035420600324869156
Aphones (736).jpg,0.004278027918189764
Aphones (7362).jpg,0.0028657030779868364
Aphones (7370).jpg,0.20047616958618164
Aphones (7375).jpg,1.3212423937147832e-06
Aphones (7388).jpg,0.00619742926210165
Aphones (7400).jpg,4.2438368836883456e-05
Aphones (741).jpg,2.5757397452252917e-05
Aphones (7434).jpg,0.007221924606710672
Aphones (7486).jpg,0.0021554622799158096
Aphones (749).jpg,7.8025286711636e-06
Aphones (7538).jpg,0.00741179333999753
Aphones (7541).jpg,0.005902721546590328
Aphones (7546).jpg,0.029557079076766968
Aphones (7568).jpg,2.72857396339532e-05
Aphones (7571).jpg,8.313304715557024e-05
Aphones (7578).jpg,0.6800178289413452
Aphones (7626).jpg,3.901347008650191e-05
Aphones (763).jpg,0.000450255029136315
Aphones (7630).jpg,2.4229507289419416e-09
Aphones (7641).jpg,0.0003183016669936478
Aphones (7642).jpg,0.1076187714934349
Aphones (7687).jpg,0.11540798097848892
Aphones (7689).jpg,0.10091046243906021
Aphones (7723).jpg,0.024658218026161194
Aphones (7749).jpg,0.034929703921079636
Aphones (7768).jpg,1.5338608136516996e-05
Aphones (7776).jpg,0.00022889436513651162
Aphones (7787).jpg,2.24988852437491e-07
Aphones (7817).jpg,4.57413307231036e-06
Aphones (7848).jpg,0.4501364231109619
Aphones (7858).jpg,3.5965592815045966e-07
Aphones (7867).jpg,0.05536365881562233
Aphones (7964).jpg,4.637319580069743e-05
Aphones (8017).jpg,0.00036450388142839074
Aphones (8023).jpg,5.410480298451148e-05
Aphones (8039).jpg,1.1022754733858164e-05
Aphones (8153).jpg,2.945920130059676e-08
Aphones (8166).jpg,0.14490534365177155
Aphones (8200).jpg,0.8169195652008057
Aphones (822).jpg,0.4948534369468689
Aphones (8236).jpg,0.0007225313456729054
Aphones (8279).jpg,8.981268138086307e-07
Aphones (8291).jpg,0.6156398057937622
Aphones (8353).jpg,0.00202666106633842
Aphones (84).jpg,1.904249273820824e-07
Aphones (8428).jpg,0.9468021988868713
Aphones (8488).jpg,1.4026098142494448e-05
Aphones (8512).jpg,0.8649024963378906
Aphones (8538).jpg,0.5989086627960205
Aphones (8615).jpg,0.129197359085083
Aphones (8628).jpg,4.9097099719119797e-08
Aphones (8635).jpg,0.6073916554450989
Aphones (8641).jpg,4.23644877400875e-07
Aphones (8646).jpg,0.010295713320374489
Aphones (8677).jpg,0.02128037065267563
Aphones (8683).jpg,0.0019710164051502943
Aphones (8703).jpg,1.7344818843412213e-06
Aphones (8759).jpg,0.09312181919813156
Aphones (8858).jpg,0.018194645643234253
Aphones (888).jpg,0.0038748574443161488
Aphones (8962).jpg,0.0033049185294657946
Aphones (8964).jpg,0.04792195186018944
Aphones (899).jpg,0.0005562839796766639
Aphones (9018).jpg,0.0017746397061273456
Aphones (9166).jpg,0.0002513185318093747
Aphones (9192).jpg,0.005407069344073534
Aphones (92).jpg,0.4957045614719391
Aphones (9212).jpg,0.5536763072013855
Aphones (922).jpg,0.12596669793128967
Aphones (9233).jpg,0.0006975535652600229
Aphones (9241).jpg,2.2800280930823646e-05
Aphones (9246).jpg,0.00085527851479128
Aphones (9338).jpg,0.708014190196991
Aphones (9370).jpg,0.00034891211544163525
Aphones (942).jpg,0.030625421553850174
Aphones (943).jpg,0.01694575324654579
Aphones (9458).jpg,0.026453210040926933
Aphones (9503).jpg,5.142722159234836e-08
Aphones (9506).jpg,0.2646190822124481
Aphones (9531).jpg,0.0024552494287490845
Aphones (9550).jpg,2.7668768325384008e-06
Aphones (9557).jpg,0.023531638085842133
Aphones (9620).jpg,0.005949176847934723
Aphones (9627).jpg,1.766725745255826e-06
Aphones (9663).jpg,7.260943675646558e-05
Aphones (9765).jpg,0.053693320602178574
Aphones (9779).jpg,2.7766076527768746e-05
Aphones (9787).jpg,0.0026287268847227097
Aphones (9791).jpg,0.010130736976861954
Aphones (9866).jpg,0.00023768875689711422
Aphones (9873).jpg,8.775538162808516e-08
Aphones (9900).jpg,0.33161160349845886
Aphones (9918).jpg,0.7755205631256104
Aphones (9922).jpg,0.12457999587059021
Aphones (9931).jpg,1.0183760423387866e-05
Aphones (9962).jpg,0.7562960982322693
Aphones (999).jpg,0.0032389224506914616
Iphones (10102).jpg,0.9999938011169434
Iphones (10121).jpg,1.0
Iphones (10162).jpg,0.06613318622112274
Iphones (10179).jpg,0.9999994039535522
Iphones (10195).jpg,1.0
Iphones (10208).jpg,1.0
Iphones (10244).jpg,0.6499057412147522
Iphones (10245).jpg,1.0
Iphones (10267).jpg,1.0
Iphones (10292).jpg,0.656220555305481
Iphones (10294).jpg,0.7982379794120789
Iphones (10312).jpg,0.8705896735191345
Iphones (10317).jpg,0.9998620748519897
Iphones (10334).jpg,0.4666112959384918
Iphones (10380).jpg,1.0
Iphones (10383).jpg,0.9999979734420776
Iphones (10402).jpg,0.9999996423721313
Iphones (10419).jpg,1.0
Iphones (10425).jpg,0.9999998807907104
Iphones (10495).jpg,1.0
Iphones (10523).jpg,0.1928700953722
Iphones (10524).jpg,0.9999995231628418
Iphones (10581).jpg,0.9999998807907104
Iphones (10587).jpg,0.9999992847442627
Iphones (10593).jpg,0.9999879598617554
Iphones (10630).jpg,0.9411253929138184
Iphones (10654).jpg,0.9726780652999878
Iphones (10665).jpg,0.99479079246521
Iphones (10678).jpg,0.9999974966049194
Iphones (10744).jpg,0.9998493194580078
Iphones (10778).jpg,0.9999977350234985
Iphones (1078).jpg,0.9976651668548584
Iphones (10791).jpg,0.985557496547699
Iphones (10903).jpg,0.9999974966049194
Iphones (10989).jpg,0.9958308339118958
Iphones (11027).jpg,0.9992813467979431
Iphones (11042).jpg,0.9999805688858032
Iphones (11044).jpg,0.9999949932098389
Iphones (11056).jpg,0.48426422476768494
Iphones (11120).jpg,0.9888989329338074
Iphones (11135).jpg,1.0
Iphones (11152).jpg,1.0
Iphones (11155).jpg,0.7365156412124634
Iphones (11187).jpg,0.9999998807907104
Iphones (11225).jpg,0.9999997615814209
Iphones (11230).jpg,0.42429080605506897
Iphones (11246).jpg,0.9998331069946289
Iphones (11247).jpg,0.9987836480140686
Iphones (11252).jpg,0.5433833599090576
Iphones (11266).jpg,0.9973322153091431
Iphones (11279).jpg,0.9960228204727173
Iphones (1149).jpg,0.08737662434577942
Iphones (11494).jpg,0.9955464601516724
Iphones (11534).jpg,0.290888249874115
Iphones (11589).jpg,0.993766188621521
Iphones (11751).jpg,0.9993724226951599
Iphones (11761).jpg,0.7439447045326233
Iphones (11764).jpg,1.0
Iphones (11765).jpg,0.6769675016403198
Iphones (1180).jpg,1.0
Iphones (11809).jpg,0.9999822378158569
Iphones (1181).jpg,1.0
Iphones (11821).jpg,1.0
Iphones (11823).jpg,0.9999144077301025
Iphones (11890).jpg,0.9445595741271973
Iphones (11938).jpg,0.7604485750198364
Iphones (12013).jpg,1.0
Iphones (12014).jpg,0.9999984502792358
Iphones (12054).jpg,0.9999945163726807
Iphones (12124).jpg,1.0
Iphones (12187).jpg,1.0
Iphones (12210).jpg,0.8691444993019104
Iphones (12228).jpg,1.0
Iphones (12363).jpg,1.0
Iphones (12366).jpg,0.3930543065071106
Iphones (12418).jpg,1.0
Iphones (12422).jpg,1.0
Iphones (12465).jpg,0.9999998807907104
Iphones (12499).jpg,0.9661591053009033
Iphones (12500).jpg,1.0
Iphones (12540).jpg,1.0
Iphones (12551).jpg,1.0
Iphones (12575).jpg,0.9999912977218628
Iphones (12597).jpg,0.8420974016189575
Iphones (12608).jpg,0.9999924898147583
Iphones (1261).jpg,0.9981367588043213
Iphones (12621).jpg,1.0
Iphones (12667).jpg,0.6723871827125549
Iphones (12684).jpg,1.0
Iphones (1269).jpg,0.9999504089355469
Iphones (12708).jpg,0.9998444318771362
Iphones (12732).jpg,0.9999980926513672
Iphones (12754).jpg,0.9885503649711609
Iphones (12755).jpg,0.9533089995384216
Iphones (128).jpg,0.9992196559906006
Iphones (12809).jpg,0.5844401717185974
Iphones (12813).jpg,1.0
Iphones (1285).jpg,0.9999988079071045
Iphones (12871).jpg,1.0
Iphones (12897).jpg,0.49508702754974365
Iphones (12916).jpg,0.9999966621398926
Iphones (12957).jpg,0.9999998807907104
Iphones (12990).jpg,0.655682384967804
Iphones (13015).jpg,1.0
Iphones (13035).jpg,0.9999985694885254
Iphones (13059).jpg,0.7363046407699585
Iphones (13064).jpg,1.0
Iphones (13068).jpg,0.9999990463256836
Iphones (13074).jpg,0.9999996423721313
Iphones (13090).jpg,0.9105759263038635
Iphones (13184).jpg,0.6150277256965637
Iphones (13231).jpg,0.9220274686813354
Iphones (13274).jpg,0.947858452796936
Iphones (13301).jpg,0.959103524684906
Iphones (13326).jpg,1.0
Iphones (13415).jpg,0.261949360370636
Iphones (13427).jpg,1.0
Iphones (13444).jpg,1.0
Iphones (13476).jpg,0.9988948702812195
Iphones (13543).jpg,1.0
Iphones (13546).jpg,1.0
Iphones (13549).jpg,1.0
Iphones (13570).jpg,0.9999984502792358
Iphones (13604).jpg,1.0
Iphones (13657).jpg,0.9999998807907104
Iphones (13704).jpg,0.9953373670578003
Iphones (13767).jpg,0.9904447197914124
Iphones (13781).jpg,0.8624624013900757
Iphones (13800).jpg,1.0
Iphones (13814).jpg,0.9999691247940063
Iphones (13836).jpg,1.0
Iphones (13847).jpg,0.9999998807907104
Iphones (1388).jpg,0.6282252073287964
Iphones (13887).jpg,0.9999992847442627
Iphones (13983).jpg,0.18755397200584412
Iphones (14082).jpg,0.959103524684906
Iphones (14089).jpg,1.0
Iphones (14144).jpg,0.9988523721694946
Iphones (14245).jpg,0.9981158971786499
Iphones (14251).jpg,0.999830961227417
Iphones (14296).jpg,0.1610797941684723
Iphones (1431).jpg,1.0
Iphones (1432).jpg,0.9611626863479614
Iphones (14323).jpg,1.0
Iphones (14326).jpg,1.0
Iphones (14330).jpg,0.3221420645713806
Iphones (14348).jpg,0.5434396266937256
Iphones (14366).jpg,1.0
Iphones (14372).jpg,0.9986993074417114
Iphones (14402).jpg,0.9999996423721313
Iphones (14417).jpg,0.9999998807907104
Iphones (14459).jpg,1.0
Iphones (14463).jpg,0.9999951124191284
Iphones (14493).jpg,0.2745714485645294
Iphones (14511).jpg,0.185250386595726
Iphones (14512).jpg,0.9488164782524109
Iphones (14578).jpg,0.9999972581863403
Iphones (14580).jpg,0.9946514964103699
Iphones (14586).jpg,0.9788153171539307
Iphones (14635).jpg,0.9999920129776001
Iphones (14638).jpg,1.0
Iphones (1465).jpg,1.0
Iphones (14694).jpg,0.9999994039535522
Iphones (14702).jpg,0.8072815537452698
Iphones (14733).jpg,0.22436611354351044
Iphones (14761).jpg,0.9994174242019653
Iphones (14779).jpg,0.9999998807907104
Iphones (14794).jpg,0.9999990463256836
Iphones (1480).jpg,0.4769457280635834
Iphones (14857).jpg,0.9904909133911133
Iphones (14924).jpg,0.9999997615814209
Iphones (14934).jpg,0.9999982118606567
Iphones (14960).jpg,0.9999984502792358
Iphones (15013).jpg,1.0
Iphones (15044).jpg,0.9999858140945435
Iphones (15086).jpg,0.9999921321868896
Iphones (15118).jpg,0.02915554866194725
Iphones (15121).jpg,0.9999995231628418
Iphones (1521).jpg,1.0
Iphones (15218).jpg,0.9999017715454102
Iphones (15225).jpg,1.0
Iphones (1532).jpg,1.0
Iphones (15335).jpg,0.9949454665184021
Iphones (15365).jpg,0.9999990463256836
Iphones (15380).jpg,0.9999016523361206
Iphones (15412).jpg,0.9225800633430481
Iphones (15445).jpg,0.9999955892562866
Iphones (15479).jpg,1.0
Iphones (15496).jpg,1.0
Iphones (15517).jpg,0.20379231870174408
Iphones (1554).jpg,1.0
Iphones (15556).jpg,0.9993249177932739
Iphones (15562).jpg,0.7936525940895081
Iphones (15622).jpg,0.9999209642410278
Iphones (15629).jpg,1.0
Iphones (1565).jpg,0.9999980926513672
Iphones (15656).jpg,0.9994957447052002
Iphones (15686).jpg,1.0
Iphones (15701).jpg,0.9998631477355957
Iphones (15702).jpg,0.9873617887496948
Iphones (15705).jpg,1.0
Iphones (15783).jpg,0.9956032037734985
Iphones (15792).jpg,0.9999744892120361
Iphones (15840).jpg,0.9999997615814209
Iphones (15850).jpg,1.0
Iphones (15891).jpg,0.043144628405570984
Iphones (15923).jpg,1.0
Iphones (15927).jpg,0.12130396068096161
Iphones (1593).jpg,0.9999998807907104
Iphones (15932).jpg,0.7450388669967651
Iphones (15982).jpg,0.5143526792526245
Iphones (16003).jpg,0.04391588643193245
Iphones (16031).jpg,0.9995346069335938
Iphones (16063).jpg,0.4933713376522064
Iphones (16181).jpg,1.0
Iphones (16192).jpg,0.9999865293502808
Iphones (16196).jpg,1.0
Iphones (16262).jpg,0.9983277916908264
Iphones (16266).jpg,1.0
Iphones (16284).jpg,0.9938004612922668
Iphones (16287).jpg,0.5808587074279785
Iphones (16319).jpg,0.9925380349159241
Iphones (16340).jpg,0.9999994039535522
Iphones (16353).jpg,1.0
Iphones (16422).jpg,0.9653803706169128
Iphones (16431).jpg,1.0
Iphones (16451).jpg,0.9753382205963135
Iphones (16516).jpg,0.9988908171653748
Iphones (16519).jpg,1.0
Iphones (16529).jpg,0.9999953508377075
Iphones (16586).jpg,0.9999997615814209
Iphones (16595).jpg,0.9999988079071045
Iphones (16607).jpg,0.004872556775808334
Iphones (16678).jpg,0.9969543218612671
Iphones (16685).jpg,1.0
Iphones (16709).jpg,1.0
Iphones (16766).jpg,0.9999223947525024
Iphones (16828).jpg,1.0
Iphones (16864).jpg,0.9908626079559326
Iphones (16869).jpg,1.0
Iphones (16913).jpg,1.0
Iphones (1695).jpg,0.9797013998031616
Iphones (16951).jpg,1.0
Iphones (16965).jpg,0.9999943971633911
Iphones (16978).jpg,0.7243916988372803
Iphones (16980).jpg,0.9999998807907104
Iphones (17034).jpg,0.9994705319404602
Iphones (17037).jpg,0.9998887777328491
Iphones (17060).jpg,1.0
Iphones (17090).jpg,1.0
Iphones (17132).jpg,0.9069585800170898
Iphones (17139).jpg,0.999988317489624
Iphones (17160).jpg,1.0
Iphones (1717).jpg,0.964052677154541
Iphones (1721).jpg,0.8139674067497253
Iphones (17228).jpg,1.0
Iphones (1725).jpg,1.0
Iphones (17347).jpg,1.0
Iphones (17348).jpg,0.8327540755271912
Iphones (17350).jpg,0.999923586845398
Iphones (17377).jpg,0.9752122163772583
Iphones (17444).jpg,0.3557780981063843
Iphones (17454).jpg,1.0
Iphones (17464).jpg,0.6128326654434204
Iphones (17506).jpg,0.999803364276886
Iphones (17519).jpg,0.9999998807907104
Iphones (17523).jpg,0.21689896285533905
Iphones (17564).jpg,0.999998927116394
Iphones (17649).jpg,0.9999902248382568
Iphones (17667).jpg,0.14348073303699493
Iphones (17683).jpg,0.27152982354164124
Iphones (17685).jpg,0.42419227957725525
Iphones (17726).jpg,0.4297519028186798
Iphones (17741).jpg,0.9908586144447327
Iphones (17744).jpg,0.9999983310699463
Iphones (1776).jpg,0.45488134026527405
Iphones (17818).jpg,1.0
Iphones (17829).jpg,0.6258786916732788
Iphones (17852).jpg,0.999997615814209
Iphones (17858).jpg,0.9999648332595825
Iphones (17880).jpg,0.998677670955658
Iphones (17909).jpg,0.9437115788459778
Iphones (18020).jpg,0.9999996423721313
Iphones (18045).jpg,0.9983159303665161
Iphones (18104).jpg,0.9998548030853271
Iphones (18106).jpg,0.6632680296897888
Iphones (18111).jpg,0.8377317190170288
Iphones (18138).jpg,0.9885227680206299
Iphones (18209).jpg,0.0008798761991783977
Iphones (18279).jpg,1.0
Iphones (1830).jpg,0.9939484596252441
Iphones (18320).jpg,0.9864888787269592
Iphones (18340).jpg,0.9991689920425415
Iphones (18364).jpg,1.0
Iphones (18429).jpg,1.0
Iphones (18470).jpg,0.9999988079071045
Iphones (18514).jpg,1.0
Iphones (18532).jpg,0.3224373459815979
Iphones (18544).jpg,1.0
Iphones (18616).jpg,0.9998750686645508
Iphones (18623).jpg,0.9980744123458862
Iphones (18665).jpg,1.0
Iphones (18700).jpg,0.9996678829193115
Iphones (18714).jpg,0.007625687401741743
Iphones (18769).jpg,1.0
Iphones (18776).jpg,0.9989457726478577
Iphones (18813).jpg,0.9999592304229736
Iphones (18869).jpg,0.9999992847442627
Iphones (1888).jpg,1.0
Iphones (18894).jpg,0.7717374563217163
Iphones (18921).jpg,0.9998948574066162
Iphones (18970).jpg,0.9999998807907104
Iphones (1899).jpg,0.9193682074546814
Iphones (19017).jpg,0.9999984502792358
Iphones (19027).jpg,1.0
Iphones (19036).jpg,1.0
Iphones (19062).jpg,0.02260914444923401
Iphones (19087).jpg,1.0
Iphones (19098).jpg,0.9999996423721313
Iphones (19141).jpg,0.9996802806854248
Iphones (19164).jpg,1.0
Iphones (19171).jpg,0.9985264539718628
Iphones (19180).jpg,1.0
Iphones (1919).jpg,1.0
Iphones (19202).jpg,1.0
Iphones (19253).jpg,1.0
Iphones (19258).jpg,0.9999828338623047
Iphones (1930).jpg,1.0
Iphones (19304).jpg,1.0
Iphones (19337).jpg,0.9999991655349731
Iphones (19376).jpg,1.0
Iphones (19382).jpg,1.0
Iphones (19387).jpg,0.9999587535858154
Iphones (19465).jpg,0.9999997615814209
Iphones (1957).jpg,0.9943645000457764
Iphones (19598).jpg,1.0
Iphones (19620).jpg,0.9997852444648743
Iphones (19641).jpg,1.0
Iphones (19642).jpg,0.9997785687446594
Iphones (19655).jpg,1.0
Iphones (1966).jpg,1.0
Iphones (1970).jpg,0.999729573726654
Iphones (19705).jpg,1.0
Iphones (19796).jpg,0.6808004379272461
Iphones (19807).jpg,1.0
Iphones (19900).jpg,0.9997988343238831
Iphones (19922).jpg,1.0
Iphones (19963).jpg,1.0
Iphones (19977).jpg,0.9983646273612976
Iphones (19997).jpg,1.0
Iphones (20004).jpg,1.0
Iphones (20005).jpg,1.0
Iphones (20039).jpg,0.9997923970222473
Iphones (20048).jpg,0.9999998807907104
Iphones (20075).jpg,0.8733741641044617
Iphones (20104).jpg,0.9999866485595703
Iphones (20105).jpg,0.9999210834503174
Iphones (20210).jpg,1.0
Iphones (20285).jpg,0.9693933129310608
Iphones (20296).jpg,1.0
Iphones (20380).jpg,0.989287257194519
Iphones (20395).jpg,0.9999998807907104
Iphones (2041).jpg,1.0
Iphones (20444).jpg,0.5683493614196777
Iphones (20498).jpg,0.9999998807907104
Iphones (20581).jpg,0.6001397371292114
Iphones (2061).jpg,0.9999006986618042
Iphones (20619).jpg,1.0
Iphones (20636).jpg,0.7078139185905457
Iphones (20691).jpg,0.9983605742454529
Iphones (20739).jpg,0.9821709394454956
Iphones (20758).jpg,0.5368199944496155
Iphones (20763).jpg,1.0
Iphones (20775).jpg,1.0
Iphones (20776).jpg,0.9523875117301941
Iphones (20781).jpg,0.9997710585594177
Iphones (20812).jpg,1.0
Iphones (20840).jpg,0.0034364263992756605
Iphones (2085).jpg,1.0
Iphones (20867).jpg,1.0
Iphones (20883).jpg,0.9925000071525574
Iphones (20907).jpg,0.9996501207351685
Iphones (20930).jpg,0.9999880790710449
Iphones (20935).jpg,0.9978376030921936
Iphones (2097).jpg,0.9999916553497314
Iphones (21010).jpg,1.0
Iphones (21011).jpg,0.9997722506523132
Iphones (21013).jpg,0.0011487724259495735
Iphones (2103).jpg,1.0
Iphones (21097).jpg,0.9900610446929932
